"","w1","w2","w3","N"
"986","all","the","foolish",1
"987","the","foolish","things",1
"988","foolish","things","you",1
"989","things","you","have",1
"990","you","have","done",1
"991","have","done","in",1
"992","done","in","your",1
"993","in","your","16",1
"994","your","16","years",1
"995","16","years","ccomma",1
"996","years","ccomma","prince",1
"997","zuko","ccomma","this",1
"998","this","is","the",1
"999","is","the","most",1
"1000","the","most","foolish",1
"1001","most","foolish","pperiod",1
"1002","foolish","pperiod","eend",1
"1003","sstart","sstart","have",1
"1004","sstart","have","you",1
"1005","have","you","completely",1
"1006","you","completely","forgotten",1
"1007","completely","forgotten","that",1
"1008","forgotten","that","the",1
"1009","that","the","fire",1
"1010","fire","lord","banished",1
"1011","lord","banished","you",1
"1012","banished","you","qquestion",1
"1013","you","qquestion","eexclamation",1
"1014","eexclamation","qquestion","eexclamation",1
"1015","eexclamation","qquestion","what",1
"1016","qquestion","what","if",1
"1017","what","if","you're",1
"1018","if","you're","caught",1
"1019","you're","caught","qquestion",1
"1020","caught","qquestion","eend",1
"1021","sstart","you","give",1
"1022","you","give","him",1
"1023","give","him","too",1
"1024","him","too","much",1
"1025","too","much","credit",1
"1026","much","credit","pperiod",1
"1027","credit","pperiod","my",1
"1028","pperiod","my","brother",1
"1029","my","brother","is",1
"1030","brother","is","not",1
"1031","not","the","understanding",1
"1032","the","understanding","type",1
"1033","understanding","type","pperiod",1
"1034","sstart","sstart","really",1
"1035","sstart","really","ccomma",1
"1036","really","ccomma","prince",1
"1037","zuko","ccomma","couldn't",1
"1038","ccomma","couldn't","you",1
"1039","couldn't","you","shoot",1
"1040","you","shoot","them",1
"1041","shoot","them","down",1
"1042","them","down","with",1
"1043","down","with","something",1
"1044","with","something","more",1
"1045","something","more","fragrant",1
"1046","more","fragrant","qquestion",1
"1047","fragrant","qquestion","eend",1
"1048","sstart","sstart","technically",1
"1049","sstart","technically","you",1
"1050","technically","you","are",1
"1051","you","are","still",1
"1052","are","still","in",1
"1053","still","in","earth",1
"1054","in","earth","kingdom",1
"1055","earth","kingdom","waters",1
"1056","kingdom","waters","pperiod",1
"1057","waters","pperiod","turn",1
"1058","pperiod","turn","back",1
"1059","turn","back","now",1
"1060","back","now","and",1
"1061","now","and","they",1
"1062","and","they","cannot",1
"1063","they","cannot","arrest",1
"1064","cannot","arrest","you",1
"1065","arrest","you","pperiod",1
"1066","sstart","please","prince",1
"1067","please","prince","zuko",1
"1068","zuko","ccomma","if",1
"1069","ccomma","if","the",1
"1070","fire","nation","captures",1
"1071","nation","captures","you",1
"1072","captures","you","ccomma",1
"1073","you","ccomma","there",1
"1074","is","nothing","i",1
"1075","nothing","i","can",1
"1076","i","can","do",1
"1077","can","do","pperiod",1
"1078","do","pperiod","do",1
"1079","do","not","follow",1
"1080","not","follow","the",1
"1081","follow","the","avatar",1
"1082","sstart","sstart","we're",1
"1083","sstart","we're","on",1
"1084","we're","on","a",1
"1085","on","a","collision",1
"1086","a","collision","course",1
"1087","collision","course","eexclamation",1
"1088","sstart","because","he",1
"1089","because","he","wants",1
"1090","he","wants","to",1
"1091","wants","to","follow",1
"1092","to","follow","you",1
"1093","follow","you","pperiod",1
"1094","you","pperiod","he",1
"1095","pperiod","he","knows",1
"1096","he","knows","you'll",1
"1097","knows","you'll","lead",1
"1098","you'll","lead","him",1
"1099","lead","him","to",1
"1100","him","to","the",1
"1101","to","the","prize",1
"1102","the","prize","you're",1
"1103","prize","you're","both",1
"1104","you're","both","after",1
"1105","both","after","ppause",1
"1106","after","ppause","the",1
"1107","ppause","the","avatar",1
"1108","sstart","sstart","actually",1
"1109","sstart","actually","ccomma",1
"1110","actually","ccomma","someone",1
"1111","ccomma","someone","did",1
"1112","someone","did","pperiod",1
"1113","did","pperiod","i",1
"1114","pperiod","i","assure",1
"1115","i","assure","you",1
"1116","assure","you","it",1
"1117","you","it","is",1
"1118","is","a","matter",1
"1119","a","matter","of",1
"1120","matter","of","utmost",1
"1121","of","utmost","importance",1
"1122","utmost","importance","ccomma",1
"1123","importance","ccomma","prince",1
"1124","sstart","even","more",1
"1125","even","more","urgent",1
"1126","more","urgent","pperiod",1
"1127","urgent","pperiod","it",1
"1128","pperiod","it","seems",1
"1129","it","seems","ppause",1
"1130","seems","ppause","i've",1
"1131","ppause","i've","lost",1
"1132","i've","lost","my",1
"1133","lost","my","lotus",1
"1134","my","lotus","tile",1
"1135","lotus","tile","pperiod",1
"1136","tile","pperiod","eend",1
"1137","sstart","for","my",1
"1138","for","my","pai",1
"1139","my","pai","sho",1
"1140","pai","sho","game",1
"1141","sho","game","pperiod",1
"1142","game","pperiod","most",1
"1143","pperiod","most","people",1
"1144","most","people","think",1
"1145","people","think","the",1
"1146","think","the","lotus",1
"1147","lotus","tile","insignificant",1
"1148","tile","insignificant","ccomma",1
"1149","insignificant","ccomma","but",1
"1150","it","is","essential",1
"1151","is","essential","for",1
"1152","essential","for","the",1
"1153","for","the","unusual",1
"1154","the","unusual","strategy",1
"1155","unusual","strategy","that",1
"1156","strategy","that","i",1
"1157","that","i","employ",1
"1158","i","employ","pperiod",1
"1159","employ","pperiod","eend",1
"1160","sstart","sstart","see",1
"1161","sstart","see","ccomma",1
"1162","see","ccomma","you",1
"1163","ccomma","you","ccomma",1
"1164","you","ccomma","like",1
"1165","ccomma","like","most",1
"1166","like","most","people",1
"1167","most","people","ccomma",1
"1168","people","ccomma","underestimate",1
"1169","ccomma","underestimate","its",1
"1170","underestimate","its","value",1
"1171","its","value","pperiod",1
"1172","value","pperiod","just",1
"1173","pperiod","just","give",1
"1174","just","give","me",1
"1175","give","me","ten",1
"1176","me","ten","minutes",1
"1177","ten","minutes","to",1
"1178","minutes","to","check",1
"1179","to","check","the",1
"1180","check","the","merchants",1
"1181","the","merchants","at",1
"1182","merchants","at","this",1
"1183","at","this","port",1
"1184","this","port","of",1
"1185","port","of","call",1
"1186","of","call","pperiod",1
"1187","call","pperiod","hopefully",1
"1188","pperiod","hopefully","they'll",1
"1189","hopefully","they'll","have",1
"1190","they'll","have","the",1
"1191","have","the","lotus",1
"1192","tile","in","stock",1
"1193","in","stock","and",1
"1194","stock","and","i",1
"1195","and","i","can",1
"1196","i","can","get",1
"1197","can","get","on",1
"1198","get","on","with",1
"1199","on","with","my",1
"1200","with","my","life",1
"1201","my","life","eexclamation",1
"1202","life","eexclamation","eend",1
"1203","sstart","i'm","lucky",1
"1204","i'm","lucky","to",1
"1205","lucky","to","have",1
"1206","to","have","such",1
"1207","have","such","an",1
"1208","such","an","understanding",1
"1209","an","understanding","nephew",1
"1210","understanding","nephew","pperiod",1
"1211","nephew","pperiod","eend",1
"1212","sstart","i've","checked",1
"1213","i've","checked","all",1
"1214","checked","all","the",1
"1215","all","the","shops",1
"1216","the","shops","on",1
"1217","shops","on","this",1
"1218","on","this","pier",1
"1219","this","pier","pperiod",1
"1220","pier","pperiod","not",1
"1221","pperiod","not","a",1
"1222","not","a","lotus",1
"1223","a","lotus","tile",1
"1224","tile","in","the",1
"1225","in","the","entire",1
"1226","the","entire","marketplace",1
"1227","entire","marketplace","pperiod",1
"1228","marketplace","pperiod","eend",1
"1229","sstart","sstart","quite",1
"1230","sstart","quite","the",1
"1231","quite","the","contrary",1
"1232","the","contrary","pperiod",1
"1233","contrary","pperiod","i",1
"1234","pperiod","i","always",1
"1235","i","always","say",1
"1236","always","say","the",1
"1237","say","the","only",1
"1238","the","only","thing",1
"1239","only","thing","better",1
"1240","thing","better","than",1
"1241","better","than","finding",1
"1242","than","finding","something",1
"1243","something","you","were",1
"1244","you","were","looking",1
"1245","were","looking","for",1
"1246","looking","for","ccomma",1
"1247","for","ccomma","is",1
"1248","ccomma","is","finding",1
"1249","is","finding","something",1
"1250","something","you","weren't",1
"1251","you","weren't","looking",1
"1252","weren't","looking","for",1
"1253","looking","for","at",1
"1254","for","at","a",1
"1255","at","a","great",1
"1256","a","great","bargain",1
"1257","great","bargain","eexclamation",1
"1258","bargain","eexclamation","eend",1
"1259","sstart","for","music",1
"1260","for","music","night",1
"1261","music","night","on",1
"1262","night","on","the",1
"1263","on","the","ship",1
"1264","the","ship","pperiod",1
"1265","ship","pperiod","now",1
"1266","now","ccomma","if",1
"1267","if","we","only",1
"1268","we","only","had",1
"1269","only","had","some",1
"1270","had","some","woodwinds",1
"1271","some","woodwinds","pperiod",1
"1272","woodwinds","pperiod","eend",1
"1273","sstart","this","place",1
"1274","this","place","looks",1
"1275","place","looks","promising",1
"1276","looks","promising","eexclamation",1
"1277","promising","eexclamation","eend",1
"1278","sstart","sstart","ooo",1
"1279","sstart","ooo","eexclamation",1
"1280","ooo","eexclamation","that",1
"1281","eexclamation","that","is",1
"1282","that","is","handsome",1
"1283","is","handsome","eexclamation",1
"1284","handsome","eexclamation","wouldn't",1
"1285","eexclamation","wouldn't","it",1
"1286","wouldn't","it","look",1
"1287","it","look","magnificent",1
"1288","look","magnificent","in",1
"1289","magnificent","in","the",1
"1290","in","the","galley",1
"1291","the","galley","qquestion",1
"1292","galley","qquestion","eend",1
"1293","sstart","sstart","yeh",1
"1294","sstart","yeh","ccomma",1
"1295","yeh","ccomma","it",1
"1296","ccomma","it","kind",1
"1297","it","kind","of",1
"1298","kind","of","is",1
"1299","of","is","pperiod",1
"1300","are","you","so",1
"1301","you","so","busy",1
"1302","so","busy","fighting",1
"1303","busy","fighting","you",1
"1304","fighting","you","cannot",1
"1305","you","cannot","see",1
"1306","cannot","see","your",1
"1307","see","your","own",1
"1308","your","own","ship",1
"1309","own","ship","has",1
"1310","ship","has","set",1
"1311","has","set","sail",1
"1312","set","sail","qquestion",1
"1313","sail","qquestion","eend",1
"1314","sstart","it's","no",1
"1315","it's","no","proverb",1
"1316","no","proverb","pperiod",1
"1317","sstart","maybe","it",1
"1318","maybe","it","should",1
"1319","it","should","be",1
"1320","should","be","a",1
"1321","be","a","proverb",1
"1322","a","proverb","pperiod",1
"1323","sstart","sstart","hehe",1
"1324","sstart","hehe","ccomma",1
"1325","hehe","ccomma","prince",1
"1326","zuko","ccomma","you're",1
"1327","ccomma","you're","really",1
"1328","you're","really","going",1
"1329","really","going","to",1
"1330","going","to","get",1
"1331","get","a","kick",1
"1332","a","kick","out",1
"1333","kick","out","of",1
"1334","out","of","this",1
"1335","of","this","pperiod",1
"1336","this","pperiod","the",1
"1337","pperiod","the","missing",1
"1338","the","missing","lotus",1
"1339","missing","lotus","tile",1
"1340","lotus","tile","was",1
"1341","tile","was","in",1
"1342","was","in","my",1
"1343","in","my","sleeve",1
"1344","my","sleeve","the",1
"1345","sleeve","the","whole",1
"1346","the","whole","time",1
"1347","whole","time","eexclamation",1
"1348","time","eexclamation","eend",1
"1349","is","a","storm",1
"1350","a","storm","coming",1
"1351","storm","coming","pperiod",1
"1352","coming","pperiod","a",1
"1353","pperiod","a","big",1
"1354","a","big","one",1
"1355","big","one","pperiod",1
"1356","one","pperiod","eend",1
"1357","sstart","the","storm",1
"1358","the","storm","is",1
"1359","storm","is","approaching",1
"1360","is","approaching","from",1
"1361","approaching","from","the",1
"1362","from","the","north",1
"1363","the","north","pperiod",1
"1364","north","pperiod","i",1
"1365","i","suggest","we",1
"1366","suggest","we","alter",1
"1367","we","alter","our",1
"1368","alter","our","course",1
"1369","our","course","and",1
"1370","course","and","head",1
"1371","and","head","southwest",1
"1372","head","southwest","pperiod",1
"1373","southwest","pperiod","eend",1
"1374","zuko","ccomma","consider",1
"1375","ccomma","consider","the",1
"1376","consider","the","safety",1
"1377","the","safety","of",1
"1378","safety","of","the",1
"1379","of","the","crew",1
"1380","the","crew","pperiod",1
"1381","crew","pperiod","eend",1
"1382","sstart","he","doesn't",1
"1383","he","doesn't","mean",1
"1384","doesn't","mean","that",1
"1385","mean","that","ccomma",1
"1386","that","ccomma","he's",1
"1387","ccomma","he's","just",1
"1388","he's","just","all",1
"1389","just","all","worked",1
"1390","all","worked","up",1
"1391","worked","up","pperiod",1
"1392","up","pperiod","eend",1
"1393","sstart","sstart","lucky",1
"1394","sstart","lucky","guess",1
"1395","lucky","guess","pperiod",1
"1396","guess","pperiod","eend",1
"1397","sstart","sstart","easy",1
"1398","sstart","easy","now",1
"1399","easy","now","pperiod",1
"1400","sstart","sstart","enough",1
"1401","sstart","enough","eexclamation",1
"1402","enough","eexclamation","we",1
"1403","eexclamation","we","are",1
"1404","we","are","all",1
"1405","are","all","a",1
"1406","all","a","bit",1
"1407","a","bit","tired",1
"1408","bit","tired","from",1
"1409","tired","from","being",1
"1410","from","being","at",1
"1411","being","at","sea",1
"1412","at","sea","so",1
"1413","sea","so","long",1
"1414","so","long","pperiod",1
"1415","long","pperiod","i'm",1
"1416","i'm","sure","after",1
"1417","sure","after","a",1
"1418","after","a","bowl",1
"1419","a","bowl","of",1
"1420","bowl","of","noodles",1
"1421","of","noodles","everyone",1
"1422","noodles","everyone","will",1
"1423","everyone","will","feel",1
"1424","will","feel","much",1
"1425","feel","much","better",1
"1426","much","better","pperiod",1
"1427","better","pperiod","eend",1
"1428","sstart","sstart","do",1
"1429","sstart","do","you",1
"1430","do","you","really",1
"1431","you","really","want",1
